distilbert_score,vader_score,textblob_score
0.0,0.0,-0.15
0.0,0.0,0.18333333333333335
0.0,0.8807,0.6089285714285715
0.0,0.3724,-0.35
0.0,-0.2481,-0.5
0.0,0.4019,0.2833333333333333
0.0,-0.7778,-0.39583333333333337
0.0,-0.3818,-0.07999999999999999
0.0,0.8344,0.8000000000000002
0.0,0.2263,0.5
0.0,-0.8275,-0.6
0.0,-0.2023,0.0
0.0,0.7003,0.26666666666666666
0.0,-0.5499,0.0
0.0,-0.2755,0.1
0.0,0.4019,0.27999999999999997
0.0,0.4404,0.7
0.0,0.6249,0.8
0.0,0.5442,0.8
0.0,0.5499,0.8
0.0,0.5767,0.20416666666666664
0.0,-0.4404,-0.05000000000000001
0.0,0.7506,0.3055555555555555
0.0,-0.2695,-0.09999999999999998
0.0,-0.2023,0.0
0.0,-0.3051,0.8
0.0,0.0,-0.6103515625
0.0,-0.2732,-0.2
0.0,0.4215,0.8
0.0,-0.9382,0.0
0.0,-0.5994,-0.5
0.0,-0.4956,0.16666666666666666
0.0,0.5859,0.7
0.0,0.8217,0.6270833333333333
0.0,-0.6679,0.9765625
0.0,-0.5423,-0.4
0.0,-0.7964,-0.14444444444444446
0.0,-0.9372,-0.2875
0.0,-0.1877,0.21428571428571427
0.0,0.4215,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.041666666666666664
0.0,0.0,0.5
0.0,-0.4654,-0.08333333333333333
0.0,0.3612,0.0
0.0,0.0,0.0
0.0,0.0516,0.375
0.0,0.7463,1.0
0.0,0.1655,0.1875
0.0,-0.4215,0.0
0.0,0.0,0.06818181818181818
0.0,0.0,0.0
0.0,-0.765,0.23596540178571423
0.0,0.8833,0.0
0.0,0.942,0.4
0.0,0.0,0.125
0.0,0.7003,0.55
0.0,0.0,0.34375
0.0,0.0,0.0
0.0,0.0772,0.0
0.0,-0.8519,0.0
0.0,0.34,0.19642857142857145
0.0,0.8965,0.31212121212121213
0.0,0.6808,0.024999999999999967
0.0,0.5267,0.35
0.0,-0.6269,-0.48828125
0.0,-0.7627,0.0
0.0,0.5106,0.4
0.0,0.5423,0.5333333333333333
0.0,-0.5218,-0.390625
0.0,0.0,0.3251162442294034
0.0,0.1511,0.18522727272727274
0.0,0.2263,-0.22499999999999998
0.0,0.8302,0.31190476190476185
0.0,-0.3818,-0.8
0.0,-0.0191,-0.6
0.0,-0.2006,-0.6
0.0,-0.4003,-0.20833333333333334
0.0,0.657,0.6290178571428571
0.0,0.0,0.0
0.0,-0.8438,-0.625
0.0,0.521,-0.25
0.0,0.5229,0.78125
0.0,-0.9018,-0.45625
0.0,-0.8394,-0.09166666666666667
0.0,0.6598,0.0
0.0,-0.4003,0.0
0.0,-0.1901,-0.2
0.0,0.2235,0.0
0.0,0.5859,0.0
0.0,-0.594,-0.4
0.0,0.0,0.625
0.0,-0.6597,-0.6
0.0,0.6369,0.030000000000000006
0.0,0.5255,-0.15
0.0,0.2023,0.0
0.0,0.0,0.0
0.0,-0.3089,0.3232142857142857
0.0,0.5231,0.3125
0.0,0.5837,0.26041666666666663
0.0,-0.8655,0.0
0.0,0.6458,0.0
0.0,0.6267,0.25
0.0,-0.8588,-0.25
0.0,-0.4161,0.1953125
0.0,0.6792,-0.5
0.0,-0.3744,-0.2
0.0,0.5963,0.78125
0.0,-0.6588,-0.17500000000000002
0.0,0.7628,0.25
0.0,-0.508,0.43154761904761907
0.0,0.0,0.0
0.0,0.7048,-0.13333333333333333
0.0,-0.8481,-0.3268518518518519
0.0,0.0,0.0
0.0,-0.694,-0.4375
0.0,-0.5647,-0.2
0.0,-0.5574,0.1571428571428571
0.0,-0.1735,-0.44166666666666665
0.0,-0.9284,0.16666666666666666
0.0,-0.6679,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.5106,-0.7
0.0,-0.3612,0.03749999999999998
0.0,0.5106,0.8
0.0,-0.8834,-0.55
0.0,-0.4588,0.06666666666666665
0.0,-0.4939,-0.3125
0.0,-0.5873,0.3
0.0,-0.743,-0.5625
0.0,0.7579,0.8
0.0,-0.2732,-0.2
0.0,-0.765,-0.6
0.0,-0.3182,-0.15714285714285714
0.0,-0.1531,0.15
0.0,-0.6808,0.13636363636363635
0.0,-0.8986,0.050000000000000044
0.0,-0.7003,0.0
0.0,-0.3382,-0.2
0.0,-0.6688,0.2542857142857143
0.0,0.6932,0.33888888888888885
0.0,-0.4215,0.0
0.0,0.0,0.0
0.0,-0.8934,-0.5
0.0,0.296,0.5
0.0,0.0,0.0
0.0,0.4215,0.4
0.0,-0.6369,-0.06666666666666665
0.0,-0.2716,-0.2767857142857143
0.0,-0.4003,0.0
0.0,0.3182,0.5
0.0,-0.25,-0.6999999999999998
0.0,-0.7617,0.8
0.0,-0.2633,0.0
0.0,0.3794,0.5
0.0,-0.5106,-0.25
0.0,-0.8919,0.22777777777777777
0.0,-0.5499,0.0
0.0,-0.5859,-0.02777777777777779
0.0,-0.5423,-0.5062499999999999
0.0,-0.2144,0.0
0.0,0.2023,-0.19999999999999996
0.0,0.2321,0.06666666666666665
0.0,-0.34,0.8
0.0,0.0,0.0
0.0,0.0,-0.0625
0.0,0.0,0.25
0.0,0.3931,-0.15555555555555559
0.0,-0.8221,-0.7
0.0,0.4404,0.7
0.0,0.0,0.26666666666666666
0.0,-0.5423,0.0
0.0,0.7964,0.5166666666666667
0.0,-0.1531,-0.15
0.0,-0.8718,-0.2625
0.0,-0.8271,-0.30000000000000004
0.0,-0.8513,0.0
0.0,0.0,0.15000000000000002
0.0,-0.0865,-0.008333333333333304
0.0,0.0,0.0
0.0,0.0377,0.0
0.0,-0.8047,0.0
0.0,0.1901,-0.15555555555555559
0.0,-0.1531,0.0
0.0,0.636,0.0
0.0,0.0,0.0
0.0,0.3164,-0.09999999999999998
0.0,0.0,0.17500000000000002
0.0,-0.5423,0.19444444444444442
0.0,-0.4055,0.009375000000000022
0.0,-0.5423,0.225
0.0,-0.2244,0.0
0.0,-0.7906,0.15
0.0,0.5994,0.8
0.0,-0.34,0.11666666666666665
0.0,0.6083,1.0
0.0,-0.5848,0.0
0.0,0.0,0.0
0.0,0.7387,1.0
0.0,0.3147,1.0
0.0,0.3818,0.32222222222222224
0.0,-0.4263,0.0625
0.0,0.0,0.0
0.0,0.8452,0.5
0.0,-0.1779,-0.6999999999999998
0.0,-0.3218,0.0
0.0,-0.2462,-0.24305555555555558
0.0,-0.3818,0.0
0.0,-0.5106,-0.09999999999999998
0.0,0.0,0.0
0.0,-0.4184,0.1875
0.0,0.0,0.0
0.0,0.4419,0.4166666666666667
0.0,0.5684,0.3027777777777778
0.0,-0.2755,0.4
0.0,0.0817,0.5064814814814814
0.0,0.0,-0.11538461538461539
0.0,0.7684,0.4111111111111111
0.0,0.6283,-0.625
0.0,0.7964,0.15
0.0,0.0772,0.0
0.0,-0.875,-0.2
0.0,-0.5574,-0.2
0.0,0.7964,0.02500000000000001
0.0,-0.9505,-0.1
0.0,0.2732,-0.09999999999999999
0.0,-0.4391,-0.6
0.0,-0.2076,-0.25
0.0,0.7198,0.0
0.0,-0.1959,0.25416666666666665
0.0,-0.2732,0.2
0.0,-0.8834,-0.27499999999999997
0.0,0.6369,0.5
0.0,0.0772,0.10714285714285714
0.0,0.5106,0.2
0.0,0.3182,0.0
0.0,0.4215,0.4681818181818182
0.0,-0.3447,-0.490625
0.0,0.6369,0.5
0.0,0.7506,0.0
0.0,0.0,0.0
0.0,0.4939,0.0
0.0,0.765,-0.03333333333333336
0.0,0.3252,0.0
0.0,-0.6501,-0.2
0.0,-0.3458,0.15
0.0,-0.5065,-0.02500000000000001
0.0,0.0,0.125
0.0,0.4019,0.2857142857142857
0.0,0.6784,0.53125
0.0,-0.4926,0.0
0.0,0.0,-0.05
0.0,-0.7339,0.0
0.0,-0.7088,0.0
0.0,0.5826,0.0
0.0,-0.638,0.0
0.0,-0.575,-0.03333333333333333
0.0,0.3182,0.30000000000000004
0.0,-0.4019,-0.3333333333333333
0.0,-0.3802,-0.1125
0.0,-0.5574,0.19999999999999998
0.0,0.9287,0.3333333333333333
0.0,0.5766,0.4666666666666666
0.0,-0.7469,-0.5499999999999999
0.0,-0.9139,-0.35
0.0,-0.4215,-0.033333333333333326
0.0,0.7516,0.0
0.0,0.4588,0.25
0.0,-0.3612,0.30000000000000004
0.0,-0.5411,-0.25
0.0,0.6124,0.0
0.0,-0.5859,0.0
0.0,-0.807,-0.2
0.0,0.5423,0.8
0.0,-0.34,0.0
0.0,0.0,0.0
0.0,0.7839,0.43333333333333335
0.0,-0.7917,0.13906249999999998
0.0,-0.8975,-1.0
0.0,0.0,0.0
0.0,0.0,0.1
0.0,-0.6124,0.0
0.0,0.6696,0.24583333333333335
0.0,-0.4199,-0.36160714285714285
0.0,-0.0516,0.35000000000000003
0.0,0.308,-0.25
0.0,0.6492,0.5
0.0,0.8481,0.5333333333333333
0.0,0.8176,0.6
0.0,0.0,0.0
0.0,0.25,0.1090909090909091
0.0,-0.395,0.2
0.0,0.3612,-0.04999999999999999
0.0,0.1615,-0.25
0.0,-0.8139,0.19073486328125
0.0,0.8526,0.241875
0.0,0.3491,0.390625
0.0,-0.5719,-0.2
0.0,0.6597,0.34375
0.0,-0.2612,-0.5625
0.0,-0.8793,-0.8928571428571429
0.0,0.5593,0.08482142857142858
0.0,-0.7096,-0.35
0.0,0.1901,0.5
0.0,0.1615,-0.0711904761904762
0.0,0.5949,0.25
0.0,0.8176,0.4
0.0,0.0,0.0
0.0,0.7267,0.5666666666666667
0.0,0.9136,0.0
0.0,-0.5672,0.7
0.0,0.3612,0.15000000000000002
0.0,0.7463,0.0
0.0,0.8544,0.16666666666666666
0.0,0.4926,0.4375
0.0,0.6124,0.65
0.0,-0.636,0.5
0.0,0.3869,0.0
0.0,0.0,0.0
0.0,0.7803,0.2
0.0,0.0,0.0
0.0,0.0,0.5
0.0,0.128,-0.18785714285714286
0.0,-0.2942,0.0
0.0,0.783,0.8
0.0,0.4003,0.0
0.0,0.6289,0.08
0.0,0.5423,0.7
0.0,0.0,0.13636363636363635
0.0,0.6209,1.0
0.0,0.5187,0.2
0.0,0.714,0.5
0.0,0.1122,0.24375000000000002
0.0,0.0,0.0
0.0,-0.802,-0.2
0.0,0.6814,0.18697916666666667
0.0,0.4642,0.41875
0.0,-0.5118,0.0
0.0,0.6705,0.0
0.0,0.8257,0.4
0.0,0.2675,-0.05625000000000001
0.0,0.1027,-0.3333333333333333
0.0,0.0,0.0
0.0,0.2263,-0.2
0.0,0.7773,1.0
0.0,-0.6249,0.0
0.0,0.0,0.012500000000000011
0.0,0.5242,1.0
0.0,-0.7614,-0.3666666666666667
0.0,-0.443,0.0
0.0,0.3182,0.08333333333333333
0.0,0.9736,0.6666666666666666
0.0,0.2235,0.0
0.0,0.0,0.0
0.0,-0.7506,-0.625
0.0,-0.7783,-0.3
0.0,0.6049,-0.09027777777777778
0.0,0.0,0.0
0.0,-0.6917,-0.06666666666666667
0.0,0.7096,0.4
0.0,0.5859,0.0
0.0,-0.7351,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.1513,0.2
0.0,0.8271,0.18333333333333332
0.0,0.2732,0.525
0.0,-0.7873,0.6
0.0,-0.2755,0.0
0.0,0.128,0.7
0.0,0.1573,0.0
0.0,-0.2732,-0.2
0.0,0.0,0.0
0.0,-0.3818,0.2
0.0,-0.09,0.23409090909090913
0.0,-0.3612,0.0
0.0,0.1593,0.0
0.0,-0.4463,0.25
0.0,-0.3182,0.0
0.0,-0.0245,-0.4
0.0,0.5023,-0.6
0.0,-0.5267,-0.4125
0.0,-0.8645,-0.35000000000000003
0.0,-0.9081,0.0
0.0,0.4588,0.0
0.0,-0.5423,-0.4
0.0,-0.4939,-0.625
0.0,0.7351,1.0
0.0,0.6083,1.0
0.0,0.4144,-0.1
0.0,0.0,0.40327380952380953
0.0,-0.7579,-0.75
0.0,-0.7994,-0.175
0.0,0.3612,0.1
0.0,-0.638,-0.47786458333333337
0.0,-0.7702,-0.5696614583333335
0.0,0.4888,0.0
0.0,-0.5574,-0.2
0.0,-0.7184,0.037500000000000006
0.0,0.1739,0.24545454545454548
0.0,0.7096,0.8
0.0,-0.7236,-0.125
0.0,-0.9001,-0.375
0.0,-0.3182,0.0
0.0,0.4404,0.18148148148148147
0.0,0.8745,0.4375
0.0,0.9217,0.5272727272727271
0.0,0.4767,0.25999999999999995
0.0,0.4939,0.0
0.0,0.9052,0.5444444444444444
0.0,0.0,-0.25
0.0,0.4215,0.7
0.0,0.3612,0.375
0.0,-0.6426,-0.05
0.0,0.1027,0.25
0.0,0.0,0.13636363636363635
0.0,0.6996,0.875
0.0,0.4404,0.20833333333333331
0.0,0.8676,0.4666666666666666
0.0,-0.6329,-0.2916666666666667
0.0,0.0,0.0
0.0,-0.5096,1.0
0.0,0.8918,0.5666666666666668
0.0,0.0,0.0
0.0,-0.6505,0.5
0.0,0.0229,0.4
0.0,0.1027,0.45833333333333337
0.0,-0.3476,0.0
0.0,-0.4168,-0.125
0.0,0.3687,0.0
0.0,-0.8402,-0.6
0.0,0.3612,0.275
0.0,0.7418,0.18333333333333335
0.0,-0.26,0.10000000000000002
0.0,0.1154,-0.007142857142857173
0.0,-0.3382,-0.26666666666666666
0.0,-0.4404,-0.4
0.0,0.1531,0.0
0.0,-0.3182,0.025000000000000022
0.0,0.4404,-0.012499999999999997
0.0,0.296,0.5
0.0,0.68,0.5208333333333334
0.0,0.4753,1.0
0.0,0.8481,0.6
0.0,0.8955,0.6625
0.0,0.4215,0.3375
0.0,-0.6808,0.2
0.0,-0.128,0.00833333333333334
0.0,0.8497,0.47500000000000003
0.0,0.8052,0.5166666666666667
0.0,-0.4745,-0.46130952380952384
0.0,-0.5499,0.2111111111111111
0.0,-0.4767,-0.16666666666666666
0.0,-0.252,0.17
0.0,0.4753,0.8
0.0,-0.1531,0.0
0.0,0.3612,0.0
0.0,-0.34,0.0
0.0,-0.836,-0.5
0.0,0.0,0.14583333333333334
0.0,-0.3506,-0.5
0.0,0.0,0.09166666666666667
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.5574,0.35
0.0,-0.1779,0.0
0.0,0.8388,0.6666666666666666
0.0,0.5374,0.5
0.0,-0.2905,0.09620535714285715
0.0,0.3089,0.0
0.0,0.0,0.0
0.0,0.3612,0.25
0.0,-0.8478,-0.6624999999999999
0.0,-0.0516,0.0
0.0,0.0516,0.5333333333333333
0.0,-0.1027,-0.375
0.0,-0.2023,0.0
0.0,0.6597,0.3333333333333333
0.0,0.4019,0.0
0.0,0.2235,-0.6
0.0,-0.3612,0.0
0.0,0.803,0.5
0.0,-0.6557,0.0
0.0,-0.8126,0.0
0.0,-0.34,-0.6
0.0,0.5242,0.4681818181818182
0.0,0.4749,0.2565340909090909
0.0,-0.5976,0.0
0.0,0.4926,0.8
0.0,0.3612,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.872,0.7333333333333334
0.0,0.636,0.375
0.0,-0.6476,0.09999999999999998
0.0,-0.6255,-0.25
0.0,-0.5423,-0.4
0.0,-0.3714,0.1
0.0,0.0,0.0
0.0,-0.6343,-0.2
0.0,0.5562,0.2833333333333333
0.0,-0.5983,-1.0
0.0,-0.5423,0.0
0.0,-0.7717,-0.625
0.0,-0.5423,-0.4
0.0,0.6124,-0.2
0.0,-0.4939,-0.3166666666666667
0.0,0.6747,0.3166666666666667
0.0,0.8934,0.5666666666666667
0.0,0.7845,0.3666666666666667
0.0,0.6679,-0.16276041666666663
0.0,-0.7003,-0.15
0.0,-0.8825,0.15
0.0,-0.3182,-0.2
0.0,0.4871,0.34545454545454546
0.0,0.7835,0.4464285714285714
0.0,0.5574,0.5
0.0,-0.5875,-0.625
0.0,0.0,0.0
0.0,-0.6249,-0.0875
0.0,-0.8107,-0.5333333333333333
0.0,-0.7579,-0.125
0.0,-0.5574,-0.2
0.0,0.032,-0.2
0.0,0.7339,0.0
0.0,-0.3818,0.0
0.0,-0.7391,0.5
0.0,0.9205,0.4916666666666667
0.0,-0.3535,-0.2
0.0,-0.5423,-0.1
0.0,0.4515,-0.07500000000000001
0.0,0.0,0.0
0.0,-0.5423,-0.2
0.0,0.756,0.325
0.0,-0.4497,-0.125
0.0,0.4199,0.25
0.0,0.0,0.0
0.0,0.8176,0.0
0.0,0.0,0.07847222222222221
0.0,0.7089,0.32857142857142857
0.0,-0.8625,-0.5
0.0,0.0,0.0
0.0,-0.6647,0.10952380952380951
0.0,-0.7644,-0.23555555555555557
0.0,-0.0772,0.2
0.0,0.7184,0.0
0.0,-0.811,0.0
0.0,0.4753,0.5
0.0,-0.1471,-0.2
0.0,0.5859,0.8
0.0,0.0,0.0
0.0,-0.8126,0.05000000000000001
0.0,-0.4404,-0.17812499999999995
0.0,0.0,0.13636363636363635
0.0,0.3612,0.5
0.0,0.4019,0.1375
0.0,0.4767,0.0
0.0,0.0,0.0
0.0,-0.34,0.0
0.0,-0.7269,-0.4000000000000001
0.0,-0.7964,0.3333333333333333
0.0,-0.915,-0.3001302083333333
0.0,0.8481,0.0
0.0,-0.296,-0.1
0.0,0.34,0.1875
0.0,0.0516,0.2
0.0,-0.296,-0.4166666666666667
0.0,-0.0485,0.1
0.0,-0.9525,-0.25
0.0,0.3433,0.0
0.0,0.0772,0.0
0.0,-0.9619,-0.22499999999999998
0.0,-0.7351,0.1
0.0,0.2023,0.5
0.0,-0.4767,0.0
0.0,0.5538,0.7232142857142857
0.0,0.0,0.0
0.0,0.7202,-0.11539351851851853
0.0,-0.5983,-0.11931818181818185
0.0,0.4086,0.75
0.0,-0.8353,-0.5
0.0,-0.3662,-0.2
0.0,0.0,-0.15
0.0,0.484,-0.5
0.0,-0.9097,-0.375
0.0,-0.4559,0.25
0.0,-0.8122,-0.75
0.0,0.128,0.25
0.0,0.4215,0.8
0.0,0.0,0.0
0.0,0.5093,0.17045454545454544
0.0,0.4588,0.5
0.0,0.1901,0.0
0.0,0.6124,0.5
0.0,0.0,0.0
0.0,-0.1531,0.0
0.0,0.0387,0.0
0.0,-0.2023,-0.625
0.0,0.4939,0.022222222222222213
0.0,0.3612,0.0
0.0,0.128,0.4
0.0,0.0,-0.15555555555555559
0.0,-0.3612,0.0
0.0,-0.5423,-0.02500000000000001
0.0,-0.601,-0.05
0.0,-0.7351,0.0
0.0,0.5023,0.0
0.0,0.0772,0.0
0.0,0.2732,-0.375
0.0,-0.4404,-0.1375
0.0,0.0,0.0
0.0,0.4007,-0.0875
0.0,-0.7693,-0.2722222222222222
0.0,0.5106,0.8
0.0,0.0,0.35
0.0,-0.624,0.0
0.0,0.5574,0.5
0.0,0.7906,0.4
0.0,0.1114,-0.23333333333333336
0.0,0.7717,0.5
0.0,0.7506,0.4
0.0,-0.3071,0.0
0.0,0.0,-0.2
0.0,-0.7184,-0.8
0.0,-0.8779,-0.125
0.0,-0.2732,0.0
0.0,0.3244,0.28750000000000003
0.0,0.3612,0.24242424242424243
0.0,0.4404,0.7
0.0,-0.7432,0.20476190476190476
0.0,0.25,0.0
0.0,-0.0258,-0.16666666666666666
0.0,0.0,0.2
0.0,0.6124,-0.2
0.0,-0.2732,0.0
0.0,0.8268,0.4
0.0,0.5038,0.0
0.0,0.7717,0.0
0.0,0.7717,0.0
0.0,0.2732,0.0
0.0,-0.4767,-0.2625
0.0,0.802,0.8
0.0,0.7574,0.44523809523809516
0.0,0.6597,0.16666666666666666
0.0,0.7022,0.8
0.0,0.0,0.2
0.0,0.5859,0.8
0.0,0.431,0.0
0.0,-0.1531,-0.03888888888888886
0.0,0.6041,0.5
0.0,-0.5514,0.075
0.0,0.5994,0.2916666666666667
0.0,-0.875,-0.8
0.0,0.4019,0.0
0.0,0.2263,0.2
0.0,0.0374,0.0
0.0,-0.2023,0.19999999999999998
0.0,0.8807,0.6
0.0,-0.2018,-0.4
0.0,0.1027,0.0
0.0,-0.4404,0.0
0.0,0.3612,0.0
0.0,0.0,0.3
0.0,0.3612,0.0
0.0,-0.34,-0.15555555555555559
0.0,-0.8316,-0.08333333333333333
0.0,-0.9509,-0.7
0.0,-0.1434,0.0
0.0,-0.7579,0.16
0.0,-0.4043,-0.2
0.0,0.0,0.0
0.0,0.0,-0.4
0.0,-0.2114,-0.030555555555555558
0.0,0.8481,0.6
0.0,-0.4953,1.0
0.0,0.3336,0.18333333333333335
0.0,0.0,0.0
0.0,0.6542,-0.25
0.0,-0.4404,-0.06666666666666664
0.0,-0.1779,0.13636363636363635
0.0,-0.296,-0.2
0.0,0.7906,0.3
0.0,0.0498,-0.15
0.0,0.0,0.0
0.0,-0.5849,-0.6
0.0,0.5789,0.2
0.0,0.765,0.26666666666666666
0.0,0.4215,0.275
0.0,0.312,-0.2875
0.0,-0.8,-0.5
0.0,-0.7351,0.03333333333333333
0.0,0.2023,0.0
0.0,-0.7269,-0.07692307692307693
0.0,-0.5423,-0.2
0.0,0.7269,0.3
0.0,0.9022,0.7000000000000001
0.0,-0.5688,-0.2
0.0,0.6757,0.4
0.0,-0.3182,0.0
0.0,0.4404,0.0
0.0,0.8979,0.39375
0.0,-0.4767,-0.4
0.0,0.0882,0.03333333333333336
0.0,0.0,-0.15555555555555559
0.0,0.8838,0.15
0.0,-0.8683,0.13749999999999998
0.0,-0.9406,-0.26666666666666666
0.0,-0.5574,-0.1
0.0,-0.6523,0.19999999999999998
0.0,0.0,0.0
0.0,-0.0494,0.14999999999999997
0.0,0.0,-0.15555555555555559
0.0,-0.4404,0.5
0.0,-0.5859,0.0
0.0,0.7841,0.65
0.0,0.9442,0.6333333333333334
0.0,-0.7992,-0.3
0.0,0.0,0.0
0.0,-0.4404,0.0
0.0,0.34,0.1
0.0,0.6124,0.7
0.0,-0.9306,-0.3833333333333333
0.0,-0.3091,1.0
0.0,0.0,0.0
0.0,0.5562,0.056249999999999994
0.0,-0.5093,-0.25
0.0,-0.3486,-0.2
0.0,-0.9201,-0.20833333333333334
0.0,-0.9133,-0.14166666666666666
0.0,-0.7096,-0.2
0.0,-0.8074,-0.5
0.0,-0.6597,0.2
0.0,0.4215,-0.06666666666666667
0.0,-0.7717,-0.625
0.0,-0.7783,-0.7999999999999999
0.0,0.0382,0.0
0.0,-0.3919,-0.5
0.0,-0.0772,0.2
0.0,-0.9274,-0.6999999999999998
0.0,0.0,0.0
0.0,0.6249,0.25
0.0,0.25,0.55
0.0,0.7638,0.4875
0.0,0.508,0.0
0.0,-0.5079,-0.1
0.0,-0.3244,0.0
0.0,0.264,0.35
0.0,-0.4767,0.0
0.0,0.3612,0.0
0.0,-0.5574,-0.1
0.0,0.0,0.0
0.0,0.0,0.05357142857142855
0.0,0.6027,0.4375
0.0,0.4939,0.0
0.0,-0.6135,0.390625
0.0,0.5673,0.0
0.0,-0.3182,0.0
0.0,0.9316,-0.04999999999999999
0.0,0.0,0.0
0.0,0.0,0.12878787878787878
0.0,-0.765,-0.033333333333333326
0.0,0.2732,0.0
0.0,0.2023,-0.0875
0.0,0.4545,0.5221117424242424
0.0,0.3382,0.0
0.0,-0.7717,-0.625
0.0,-0.8316,0.0
0.0,-0.5984,0.26666666666666666
0.0,0.0,0.0
0.0,0.6633,0.0
0.0,0.2732,0.0
0.0,0.7351,0.1111111111111111
0.0,0.4153,1.0
0.0,0.8074,0.31666666666666665
0.0,-0.34,0.03750000000000002
0.0,-0.5423,-0.12000000000000002
0.0,-0.4576,0.2
0.0,0.0772,0.0
0.0,-0.5267,0.0
0.0,0.34,0.15000000000000002
0.0,-0.1326,0.2857142857142857
0.0,-0.5574,-0.06666666666666667
0.0,-0.8625,-0.1911111111111111
0.0,-0.296,0.0
0.0,0.7964,1.0
0.0,-0.0516,0.2857142857142857
0.0,-0.1154,0.8
0.0,0.0562,-0.2222222222222222
0.0,-0.6124,-0.2
0.0,0.6166,1.0
0.0,-0.849,-0.3416666666666666
0.0,0.0772,-0.6
0.0,0.4703,0.8
0.0,-0.2732,0.0
0.0,0.0762,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.7579,-0.1
0.0,-0.0258,0.3333333333333333
0.0,-0.4404,-0.05714285714285716
0.0,0.2023,-0.109375
0.0,-0.2732,-0.5
0.0,0.8168,0.78125
0.0,-0.0516,0.8
0.0,0.0,0.1
0.0,-0.9062,-0.2
0.0,0.0,-1.0
0.0,0.0,0.21103896103896103
0.0,-0.9217,-0.1
0.0,-0.1027,0.0
0.0,-0.4404,-0.2
0.0,0.7783,0.39999999999999997
0.0,-0.6771,0.30000000000000004
0.0,0.0,0.0
0.0,0.8415,0.0
0.0,0.1779,-0.05
0.0,0.4404,0.25
0.0,0.0,0.0
0.0,-0.9725,-0.4857142857142857
0.0,-0.5859,0.6
0.0,-0.4215,0.15
0.0,-0.1531,0.5
0.0,0.5595,0.0
0.0,-0.3164,0.0
0.0,0.0,0.0
0.0,0.3382,0.0
0.0,-0.8462,-0.5
0.0,0.8636,0.6
0.0,-0.7506,-0.2
0.0,-0.5719,-0.5
0.0,-0.4621,0.6851704915364584
0.0,0.8388,0.8487723214285714
0.0,-0.4153,-0.056640625
0.0,0.9036,0.9
0.0,-0.8429,-1.0
0.0,0.3843,0.48828125
0.0,0.0,0.0
0.0,-0.783,-0.13333333333333333
0.0,0.0,0.0
0.0,0.4404,0.7
0.0,0.0,-0.08333333333333333
0.0,-0.3182,-0.15555555555555559
0.0,0.8074,0.5
0.0,0.9256,0.5390625
0.0,0.7196,0.15
0.0,-0.6476,0.12916666666666665
0.0,0.4404,-0.024999999999999994
0.0,-0.2023,-0.1559523809523809
0.0,-0.9705,-0.16
0.0,-0.12,0.0
0.0,0.8472,-0.6103515625
0.0,0.9432,0.5
0.0,0.836,0.14444444444444446
0.0,0.34,1.0
0.0,0.8555,0.2333333333333333
0.0,-0.624,-0.0994047619047619
0.0,0.3724,-0.024999999999999994
0.0,-0.7133,0.05833333333333335
0.0,0.6597,0.0
0.0,0.8316,0.5125
0.0,0.5106,0.005555555555555536
0.0,0.0,0.0
0.0,-0.7037,-0.5
0.0,-0.6467,1.0
0.0,-0.5773,0.07857142857142856
0.0,0.3147,0.11406250000000005
0.0,0.8176,0.8
0.0,-0.7088,-0.20833333333333331
0.0,-0.6705,0.8
0.0,0.4753,0.8
0.0,-0.7667,0.125
0.0,0.7003,0.43333333333333335
0.0,0.0258,0.07083333333333333
0.0,-0.4738,-0.3125
0.0,0.4215,0.45
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0516,0.15000000000000002
0.0,-0.6269,-0.3958333333333333
0.0,-0.6923,0.5580357142857142
0.0,0.0,0.0
0.0,0.9973,0.53125
0.0,-0.8413,-1.0
0.0,0.7624,0.022222222222222213
0.0,0.0,0.0
0.0,-0.8933,-0.19583333333333333
0.0,0.0772,0.0
0.0,-0.7096,0.0
0.0,0.0,0.0
0.0,0.0,-0.15555555555555559
0.0,0.5859,-0.4
0.0,0.1655,0.8
0.0,-0.2755,0.0
0.0,0.5023,0.3333333333333333
0.0,0.6394,0.0
0.0,0.0,0.03484848484848485
0.0,0.296,0.8
0.0,-0.9217,-0.78125
0.0,0.4215,0.5
0.0,-0.7845,-0.7999999999999999
0.0,-0.4767,-0.25
0.0,0.4215,0.8
0.0,0.1779,-0.025000000000000022
0.0,0.6696,1.0
0.0,-0.4386,0.4375
0.0,0.0516,0.05
0.0,0.0,0.16
0.0,-0.4199,0.0
0.0,-0.7003,-0.1638888888888889
0.0,0.5661,0.4
0.0,-0.6808,-0.5
0.0,0.2362,0.04814814814814813
0.0,-0.7347,-0.2916666666666667
0.0,0.7733,0.10781250000000002
0.0,-0.7339,-0.17500000000000002
0.0,0.0,0.1
0.0,0.2755,-0.15555555555555559
0.0,0.4215,0.27857142857142864
0.0,-0.2337,0.0
